unique_key,created_date,closed_date,complaint_type,borough,agency,status,time_to_close_days,date,tmin,tmax,precipitation,wind,temp_avg,rainy_day
INC501785,2023-01-30 17:15:00,2023-02-04 17:15:00,Street Condition,STATEN ISLAND,DOT,Closed,5,2023-01-30,3.8,3.7,3.87,0.2,3.75,1
INC501786,2023-01-17 15:50:00,2023-01-20 15:50:00,Noise - Residential,BRONX,DOB,Closed,3,2023-01-17,17.2,23.2,0.45,20.0,20.2,1
INC501787,2023-01-29 07:01:00,2023-01-31 07:01:00,Water System,STATEN ISLAND,DOB,Pending,2,2023-01-29,-4.1,12.3,0.76,0.2,4.1000000000000005,1
INC501788,2023-08-03 21:27:00,2023-08-03 21:27:00,Noise - Residential,QUEENS,DOB,Closed,0,2023-08-03,1.3,1.6,0.0,8.3,1.4500000000000002,0
INC501789,2023-02-08 08:25:00,2023-02-11 08:25:00,Blocked Driveway,MANHATTAN,NYC 311,Closed,3,2023-02-08,11.2,8.8,0.0,13.5,10.0,0
INC501790,2023-06-15 07:04:00,2023-06-15 07:04:00,Illegal Parking,BRONX,NYPD,Closed,0,2023-06-15,6.2,4.5,0.0,14.0,5.35,0
INC501791,2023-05-18 22:49:00,2023-05-19 22:49:00,Noise - Residential,STATEN ISLAND,DOB,Closed,1,2023-05-18,11.6,6.0,0.0,9.0,8.8,0
INC501792,2023-08-16 10:51:00,2023-08-16 10:51:00,Blocked Driveway,STATEN ISLAND,DOB,Closed,0,2023-08-16,10.9,21.4,0.83,11.9,16.15,1
INC501793,2023-03-08 01:36:00,2023-03-13 01:36:00,Rodent,BROOKLYN,NYPD,Pending,5,2023-03-08,2.5,25.2,0.39,5.3,13.85,1
INC501794,2023-08-06 03:23:00,2023-08-16 03:23:00,Heat,BROOKLYN,DOB,Closed,10,2023-08-06,6.4,16.5,0.0,18.5,11.45,0
INC501795,2023-05-16 22:30:00,2023-05-21 22:30:00,Heat,BROOKLYN,DSNY,Closed,5,2023-05-16,6.0,21.6,0.19,13.3,13.8,0
INC501796,2023-11-20 16:19:00,2023-11-27 16:19:00,Water System,QUEENS,DOT,Closed,7,2023-11-20,-5.9,4.5,0.32,4.5,-0.7000000000000002,1
INC501797,2023-02-08 20:50:00,2023-02-15 20:50:00,Heat,BRONX,DOT,Pending,7,2023-02-08,11.2,8.8,0.0,13.5,10.0,0
INC501798,2023-02-15 06:12:00,2023-02-18 06:12:00,Street Condition,BROOKLYN,DSNY,Open,3,2023-02-15,13.8,28.2,0.1,14.6,21.0,0
INC501799,2023-06-21 04:00:00,2023-06-24 04:00:00,Blocked Driveway,BRONX,DEP,Closed,3,2023-06-21,12.8,15.9,0.0,0.6,14.350000000000001,0
INC501800,2023-08-07 05:54:00,2023-08-10 05:54:00,Street Condition,BROOKLYN,DEP,Closed,3,2023-08-07,-3.5,30.8,0.0,14.1,13.65,0
INC501801,2023-07-05 06:13:00,2023-07-07 06:13:00,Street Condition,MANHATTAN,NYPD,Closed,2,2023-07-05,16.9,18.0,0.04,9.8,17.45,0
INC501802,2023-01-22 01:02:00,2023-02-01 01:02:00,Derelict Vehicle,BRONX,NYC 311,Open,10,2023-01-22,-1.1,4.1,0.21,16.4,1.4999999999999998,1
INC501803,2023-02-14 09:28:00,2023-02-14 09:28:00,Blocked Driveway,BRONX,DOB,Closed,0,2023-02-14,10.7,3.5,0.36,9.8,7.1,1
INC501804,2023-06-24 21:03:00,2023-06-25 21:03:00,Heat,STATEN ISLAND,NYPD,Open,1,2023-06-24,16.3,20.8,0.0,13.3,18.55,0
INC501805,2023-02-17 07:43:00,2023-02-20 07:43:00,Blocked Driveway,BROOKLYN,DEP,Closed,3,2023-02-17,-2.3,13.0,0.0,11.5,5.35,0
INC501806,2023-07-31 02:26:00,2023-08-03 02:26:00,Sewer,BROOKLYN,NYPD,Closed,3,2023-07-31,6.8,7.3,0.0,17.8,7.05,0
INC501807,2023-03-03 03:07:00,2023-03-05 03:07:00,Illegal Parking,BROOKLYN,NYPD,Open,2,2023-03-03,-3.5,24.7,0.0,5.9,10.6,0
INC501808,2023-03-20 15:13:00,2023-03-21 15:13:00,Street Light Condition,QUEENS,DOB,Closed,1,2023-03-20,13.4,28.9,0.0,6.8,21.15,0
INC501809,2023-12-27 17:14:00,2023-12-29 17:14:00,Blocked Driveway,BROOKLYN,DOB,Closed,2,2023-12-27,8.2,13.4,2.33,3.1,10.8,1
INC501810,2023-01-09 13:05:00,2023-01-10 13:05:00,Illegal Parking,MANHATTAN,NYPD,Closed,1,2023-01-09,16.3,7.9,0.03,13.3,12.100000000000001,0
INC501811,2023-06-28 03:44:00,2023-06-29 03:44:00,Noise - Residential,MANHATTAN,DOT,Closed,1,2023-06-28,3.5,18.3,2.77,9.8,10.9,1
INC501812,2023-07-21 00:46:00,2023-07-26 00:46:00,Street Condition,STATEN ISLAND,DEP,Closed,5,2023-07-21,5.2,23.9,0.33,1.2,14.549999999999999,1
INC501813,2023-07-07 22:19:00,2023-07-10 22:19:00,Street Condition,BRONX,DEP,Closed,3,2023-07-07,4.0,10.7,1.03,8.9,7.35,1
INC501814,2023-08-19 00:09:00,2023-08-19 00:09:00,Water System,QUEENS,DEP,Closed,0,2023-08-19,10.8,8.2,0.27,0.2,9.5,1
INC501815,2023-12-20 12:10:00,2023-12-27 12:10:00,Blocked Driveway,STATEN ISLAND,DOT,Pending,7,2023-12-20,0.9,27.4,0.0,8.1,14.149999999999999,0
INC501816,2023-09-18 23:30:00,2023-09-21 23:30:00,Street Condition,QUEENS,NYPD,Closed,3,2023-09-18,6.1,18.4,0.47,10.4,12.25,1
INC501817,2023-04-23 14:21:00,2023-05-03 14:21:00,Rodent,MANHATTAN,NYPD,Closed,10,2023-04-23,-1.0,13.9,0.0,10.6,6.45,0
INC501818,2023-12-16 07:23:00,2023-12-21 07:23:00,Street Condition,BRONX,NYPD,Closed,5,2023-12-16,1.1,15.2,0.36,15.7,8.15,1
INC501819,2023-09-24 16:03:00,2023-09-26 16:03:00,Street Condition,BROOKLYN,DOB,Closed,2,2023-09-24,11.8,25.9,0.11,5.8,18.85,0
INC501820,2023-08-24 16:54:00,2023-08-24 16:54:00,Street Condition,BRONX,NYPD,Pending,0,2023-08-24,-0.5,16.1,0.32,15.5,7.800000000000001,1
INC501821,2023-12-12 17:09:00,2023-12-22 17:09:00,Derelict Vehicle,QUEENS,DSNY,Closed,10,2023-12-12,10.2,28.1,0.05,15.3,19.15,0
INC501822,2023-12-10 20:55:00,2023-12-17 20:55:00,Water System,QUEENS,NYPD,Closed,7,2023-12-10,3.4,19.4,1.17,15.5,11.399999999999999,1
INC501823,2023-08-01 09:29:00,2023-08-11 09:29:00,Noise - Residential,STATEN ISLAND,NYC 311,Closed,10,2023-08-01,17.2,21.3,0.0,3.5,19.25,0
INC501824,2023-06-20 14:16:00,2023-06-27 14:16:00,Blocked Driveway,MANHATTAN,NYPD,Closed,7,2023-06-20,7.7,6.1,0.0,9.7,6.9,0
INC501825,2023-04-08 18:01:00,2023-04-08 18:01:00,Rodent,BROOKLYN,NYPD,Closed,0,2023-04-08,10.9,17.4,0.0,14.8,14.149999999999999,0
INC501826,2023-01-17 23:55:00,2023-01-17 23:55:00,Heat,BROOKLYN,DEP,Closed,0,2023-01-17,17.2,23.2,0.45,20.0,20.2,1
INC501827,2023-01-01 22:47:00,2023-01-02 22:47:00,Illegal Parking,BROOKLYN,NYC 311,Pending,1,2023-01-01,-0.9,7.6,0.0,19.5,3.3499999999999996,0
INC501828,2023-03-30 05:54:00,2023-03-30 05:54:00,Rodent,STATEN ISLAND,DSNY,Closed,0,2023-03-30,-1.2,20.8,0.06,4.5,9.8,0
INC501829,2023-05-10 11:04:00,2023-05-12 11:04:00,Water System,BROOKLYN,DOT,Closed,2,2023-05-10,9.1,17.0,0.0,10.5,13.05,0
INC501830,2023-06-14 17:22:00,2023-06-24 17:22:00,Street Condition,QUEENS,NYC 311,Closed,10,2023-06-14,14.1,14.4,0.88,6.6,14.25,1
INC501831,2023-02-18 07:54:00,2023-02-19 07:54:00,Blocked Driveway,QUEENS,DOT,Open,1,2023-02-18,5.3,23.9,1.95,8.3,14.6,1
INC501832,2023-11-02 03:30:00,2023-11-09 03:30:00,Rodent,STATEN ISLAND,DOB,Closed,7,2023-11-02,10.7,30.9,0.1,11.3,20.799999999999997,0
INC501833,2023-04-10 03:40:00,2023-04-24 03:40:00,Blocked Driveway,BRONX,DEP,Open,14,2023-04-10,8.8,13.1,0.1,17.4,10.95,0
INC501834,2023-09-20 08:34:00,2023-09-27 08:34:00,Noise - Residential,STATEN ISLAND,DSNY,Pending,7,2023-09-20,-3.3,24.5,0.0,1.9,10.6,0
INC501835,2023-03-20 08:45:00,2023-03-20 08:45:00,Rodent,BRONX,DOB,Closed,0,2023-03-20,13.4,28.9,0.0,6.8,21.15,0
INC501836,2023-07-01 17:35:00,2023-07-04 17:35:00,Illegal Parking,QUEENS,NYPD,Closed,3,2023-07-01,10.3,1.3,0.16,7.8,5.800000000000001,0
INC501837,2023-11-10 03:19:00,2023-11-15 03:19:00,Noise - Residential,BROOKLYN,NYPD,Closed,5,2023-11-10,10.0,12.2,0.05,3.3,11.1,0
INC501838,2023-11-14 23:07:00,2023-11-14 23:07:00,Sewer,BROOKLYN,DOB,Pending,0,2023-11-14,8.1,8.1,0.09,0.4,8.1,0
INC501839,2023-06-06 10:37:00,2023-06-11 10:37:00,Noise - Residential,BRONX,DOT,Closed,5,2023-06-06,-5.7,30.2,0.02,9.0,12.25,0
INC501840,2023-06-20 18:52:00,2023-06-25 18:52:00,Blocked Driveway,MANHATTAN,DEP,Closed,5,2023-06-20,7.7,6.1,0.0,9.7,6.9,0
INC501841,2023-03-16 05:07:00,2023-03-16 05:07:00,Rodent,MANHATTAN,DSNY,Closed,0,2023-03-16,-3.4,20.7,0.68,12.5,8.65,1
INC501842,2023-02-01 00:43:00,2023-02-08 00:43:00,Derelict Vehicle,MANHATTAN,DOT,Closed,7,2023-02-01,17.4,30.3,0.84,10.4,23.85,1
INC501843,2023-08-19 12:39:00,2023-09-02 12:39:00,Noise - Residential,STATEN ISLAND,DSNY,Pending,14,2023-08-19,10.8,8.2,0.27,0.2,9.5,1
INC501844,2023-10-23 00:44:00,2023-10-28 00:44:00,Illegal Parking,MANHATTAN,DOT,Open,5,2023-10-23,-1.8,8.6,0.35,13.6,3.4,1
INC501845,2023-12-14 06:26:00,2023-12-17 06:26:00,Noise - Residential,BRONX,NYPD,Closed,3,2023-12-14,14.3,21.8,0.0,11.7,18.05,0
INC501846,2023-03-22 12:09:00,2023-03-23 12:09:00,Street Condition,BRONX,NYC 311,Closed,1,2023-03-22,4.4,1.2,0.0,6.2,2.8000000000000003,0
INC501847,2023-05-22 02:48:00,2023-05-23 02:48:00,Derelict Vehicle,STATEN ISLAND,DOB,Closed,1,2023-05-22,8.0,11.3,0.0,6.7,9.65,0
INC501848,2023-02-28 09:23:00,2023-02-28 09:23:00,Street Condition,STATEN ISLAND,DEP,Pending,0,2023-02-28,5.2,28.3,1.72,14.1,16.75,1
INC501849,2023-08-28 20:13:00,2023-09-02 20:13:00,Illegal Parking,BRONX,NYC 311,Open,5,2023-08-28,14.7,11.5,0.14,11.1,13.1,0
INC501850,2023-05-28 16:53:00,2023-05-28 16:53:00,Street Light Condition,STATEN ISLAND,NYPD,Closed,0,2023-05-28,-1.5,11.7,0.07,11.2,5.1,0
INC501851,2023-05-22 00:28:00,2023-05-25 00:28:00,Street Condition,STATEN ISLAND,NYC 311,Closed,3,2023-05-22,8.0,11.3,0.0,6.7,9.65,0
INC501852,2023-11-30 19:36:00,2023-12-03 19:36:00,Street Light Condition,BROOKLYN,DOB,Closed,3,2023-11-30,-0.6,10.4,0.28,10.2,4.9,1
INC501853,2023-01-22 15:54:00,2023-01-25 15:54:00,Noise - Residential,QUEENS,NYC 311,Closed,3,2023-01-22,-1.1,4.1,0.21,16.4,1.4999999999999998,1
INC501854,2023-02-05 21:39:00,2023-02-06 21:39:00,Heat,BROOKLYN,NYPD,Closed,1,2023-02-05,1.0,4.7,0.43,13.4,2.85,1
INC501855,2023-09-16 06:52:00,2023-09-19 06:52:00,Sewer,BRONX,DOT,Closed,3,2023-09-16,7.1,12.0,0.16,5.5,9.55,0
INC501856,2023-11-15 22:18:00,2023-11-18 22:18:00,Sewer,QUEENS,NYC 311,Closed,3,2023-11-15,9.6,3.1,0.0,1.1,6.35,0
INC501857,2023-01-20 12:48:00,2023-01-23 12:48:00,Street Light Condition,BROOKLYN,DSNY,Closed,3,2023-01-20,7.2,8.2,0.25,15.1,7.699999999999999,1
INC501858,2023-03-28 16:47:00,2023-03-28 16:47:00,Rodent,MANHATTAN,NYC 311,Closed,0,2023-03-28,15.7,16.5,0.0,3.9,16.1,0
INC501859,2023-09-11 00:28:00,2023-09-12 00:28:00,Water System,QUEENS,DOT,Closed,1,2023-09-11,11.4,6.7,0.0,6.1,9.05,0
INC501860,2023-12-11 16:01:00,2023-12-18 16:01:00,Heat,MANHATTAN,NYC 311,Closed,7,2023-12-11,3.0,20.2,0.13,1.3,11.6,0
INC501861,2023-12-19 05:49:00,2023-12-26 05:49:00,Street Condition,QUEENS,NYC 311,Closed,7,2023-12-19,7.8,9.0,0.5,15.2,8.4,1
INC501862,2023-06-07 17:52:00,2023-06-08 17:52:00,Street Light Condition,QUEENS,NYC 311,Closed,1,2023-06-07,16.3,0.5,0.0,6.2,8.4,0
INC501863,2023-07-27 10:02:00,2023-07-29 10:02:00,Noise - Residential,STATEN ISLAND,DOT,Closed,2,2023-07-27,16.0,27.1,0.0,18.8,21.55,0
INC501864,2023-03-17 17:46:00,2023-03-19 17:46:00,Illegal Parking,BROOKLYN,DSNY,Closed,2,2023-03-17,4.0,27.5,0.16,13.6,15.75,0
INC501865,2023-08-11 04:11:00,2023-08-11 04:11:00,Illegal Parking,STATEN ISLAND,NYC 311,Closed,0,2023-08-11,17.5,8.1,0.0,9.7,12.8,0
INC501866,2023-06-24 14:25:00,2023-07-01 14:25:00,Water System,BRONX,DOT,Closed,7,2023-06-24,16.3,20.8,0.0,13.3,18.55,0
INC501867,2023-05-20 14:52:00,2023-05-20 14:52:00,Rodent,QUEENS,DSNY,Closed,0,2023-05-20,-4.4,28.9,0.0,9.6,12.25,0
INC501868,2023-10-19 23:16:00,2023-10-19 23:16:00,Noise - Residential,MANHATTAN,DOB,Open,0,2023-10-19,12.3,15.5,0.41,3.0,13.9,1
INC501869,2023-04-08 02:41:00,2023-04-10 02:41:00,Illegal Parking,QUEENS,DOT,Closed,2,2023-04-08,10.9,17.4,0.0,14.8,14.149999999999999,0
INC501870,2023-11-17 04:20:00,2023-11-22 04:20:00,Illegal Parking,QUEENS,DOB,Closed,5,2023-11-17,-3.4,3.3,0.4,14.8,-0.050000000000000044,1
INC501871,2023-10-25 00:54:00,2023-11-04 00:54:00,Noise - Residential,QUEENS,DSNY,Open,10,2023-10-25,11.7,18.8,1.74,18.6,15.25,1
INC501872,2023-11-16 17:12:00,2023-11-16 17:12:00,Noise - Residential,MANHATTAN,NYC 311,Open,0,2023-11-16,17.0,7.8,3.66,12.8,12.4,1
INC501873,2023-10-13 23:35:00,2023-10-27 23:35:00,Noise - Residential,QUEENS,DEP,Closed,14,2023-10-13,11.2,0.3,0.0,13.3,5.75,0
INC501874,2023-08-13 13:12:00,2023-08-13 13:12:00,Noise - Residential,QUEENS,DOB,Closed,0,2023-08-13,3.9,25.3,0.18,2.9,14.6,0
INC501875,2023-01-27 23:20:00,2023-01-27 23:20:00,Blocked Driveway,STATEN ISLAND,NYC 311,Closed,0,2023-01-27,11.2,25.2,1.26,10.4,18.2,1
INC501876,2023-01-22 04:54:00,2023-01-29 04:54:00,Street Condition,MANHATTAN,DEP,Closed,7,2023-01-22,-1.1,4.1,0.21,16.4,1.4999999999999998,1
INC501877,2023-07-23 08:17:00,2023-07-23 08:17:00,Street Condition,QUEENS,NYC 311,Closed,0,2023-07-23,14.4,19.5,0.0,12.9,16.95,0
INC501878,2023-01-01 15:07:00,2023-01-01 15:07:00,Street Light Condition,BROOKLYN,DOB,Closed,0,2023-01-01,-0.9,7.6,0.0,19.5,3.3499999999999996,0
INC501879,2023-07-04 16:26:00,2023-07-04 16:26:00,Street Light Condition,STATEN ISLAND,NYPD,Closed,0,2023-07-04,2.0,9.9,0.0,11.5,5.95,0
INC501880,2023-11-13 21:44:00,2023-11-18 21:44:00,Street Light Condition,BROOKLYN,DOT,Closed,5,2023-11-13,9.0,23.1,2.62,5.8,16.05,1
INC501881,2023-06-02 12:35:00,2023-06-09 12:35:00,Noise - Residential,QUEENS,NYC 311,Closed,7,2023-06-02,3.6,12.8,0.37,16.9,8.200000000000001,1
INC501882,2023-11-06 01:40:00,2023-11-06 01:40:00,Street Condition,BROOKLYN,NYC 311,Closed,0,2023-11-06,4.0,8.0,0.0,1.0,6.0,0
INC501883,2023-12-11 06:23:00,2023-12-11 06:23:00,Street Condition,BRONX,DOT,Closed,0,2023-12-11,3.0,20.2,0.13,1.3,11.6,0
INC501884,2023-10-20 05:32:00,2023-10-30 05:32:00,Street Light Condition,BROOKLYN,DOT,Closed,10,2023-10-20,-2.7,12.2,1.12,11.5,4.75,1
INC501885,2023-12-24 06:42:00,2023-12-26 06:42:00,Sewer,QUEENS,DOT,Closed,2,2023-12-24,12.6,21.2,0.01,6.4,16.9,0
INC501886,2023-01-05 00:07:00,2023-01-10 00:07:00,Water System,STATEN ISLAND,NYC 311,Closed,5,2023-01-05,-5.8,0.5,0.0,8.7,-2.65,0
INC501887,2023-11-26 00:11:00,2023-12-06 00:11:00,Noise - Residential,QUEENS,DSNY,Open,10,2023-11-26,-5.2,27.4,0.05,3.3,11.1,0
INC501888,2023-09-24 10:07:00,2023-10-08 10:07:00,Noise - Residential,BRONX,NYPD,Closed,14,2023-09-24,11.8,25.9,0.11,5.8,18.85,0
INC501889,2023-05-03 18:17:00,2023-05-04 18:17:00,Heat,BROOKLYN,NYPD,Closed,1,2023-05-03,17.1,27.1,0.0,2.7,22.1,0
INC501890,2023-08-11 04:09:00,2023-08-13 04:09:00,Street Light Condition,BROOKLYN,DOB,Closed,2,2023-08-11,17.5,8.1,0.0,9.7,12.8,0
INC501891,2023-02-05 01:12:00,2023-02-10 01:12:00,Rodent,BROOKLYN,DEP,Closed,5,2023-02-05,1.0,4.7,0.43,13.4,2.85,1
INC501892,2023-12-30 10:24:00,2023-12-30 10:24:00,Noise - Residential,BROOKLYN,DOT,Open,0,2023-12-30,-0.8,13.8,0.0,8.9,6.5,0
INC501893,2023-12-27 00:01:00,2024-01-06 00:01:00,Street Condition,MANHATTAN,DOB,Closed,10,2023-12-27,8.2,13.4,2.33,3.1,10.8,1
INC501894,2023-07-15 22:33:00,2023-07-25 22:33:00,Noise - Residential,STATEN ISLAND,DSNY,Closed,10,2023-07-15,15.4,17.5,0.17,10.9,16.45,0
INC501895,2023-01-10 20:24:00,2023-01-11 20:24:00,Street Light Condition,BRONX,DSNY,Closed,1,2023-01-10,7.0,21.1,0.15,2.2,14.05,0
INC501896,2023-03-09 01:25:00,2023-03-10 01:25:00,Illegal Parking,QUEENS,NYPD,Closed,1,2023-03-09,11.9,1.5,1.39,18.4,6.7,1
INC501897,2023-01-24 09:38:00,2023-01-25 09:38:00,Blocked Driveway,QUEENS,DOB,Closed,1,2023-01-24,16.5,29.6,3.13,3.5,23.05,1
INC501898,2023-02-04 11:21:00,2023-02-05 11:21:00,Derelict Vehicle,BROOKLYN,NYPD,Closed,1,2023-02-04,-1.1,17.4,0.0,18.4,8.149999999999999,0
INC501899,2023-07-13 10:31:00,2023-07-23 10:31:00,Sewer,BRONX,DOT,Closed,10,2023-07-13,-3.9,1.4,2.96,6.7,-1.25,1
INC501900,2023-08-18 01:51:00,2023-08-18 01:51:00,Rodent,BRONX,DEP,Closed,0,2023-08-18,2.5,29.9,0.31,8.2,16.2,1
INC501901,2023-11-04 17:14:00,2023-11-18 17:14:00,Water System,STATEN ISLAND,NYPD,Closed,14,2023-11-04,12.7,21.1,1.89,4.0,16.9,1
INC501902,2023-06-16 16:15:00,2023-06-26 16:15:00,Blocked Driveway,STATEN ISLAND,DSNY,Closed,10,2023-06-16,5.1,7.3,0.0,13.0,6.199999999999999,0
INC501903,2023-07-15 23:46:00,2023-07-15 23:46:00,Heat,STATEN ISLAND,DOB,Closed,0,2023-07-15,15.4,17.5,0.17,10.9,16.45,0
INC501904,2023-12-25 06:58:00,2023-12-25 06:58:00,Noise - Residential,BROOKLYN,DOT,Closed,0,2023-12-25,12.4,23.0,0.0,8.4,17.7,0
INC501905,2023-02-04 23:42:00,2023-02-05 23:42:00,Noise - Residential,STATEN ISLAND,DOB,Closed,1,2023-02-04,-1.1,17.4,0.0,18.4,8.149999999999999,0
INC501906,2023-07-23 20:06:00,2023-07-23 20:06:00,Noise - Residential,STATEN ISLAND,NYC 311,Closed,0,2023-07-23,14.4,19.5,0.0,12.9,16.95,0
INC501907,2023-08-14 07:33:00,2023-08-15 07:33:00,Blocked Driveway,BROOKLYN,NYC 311,Closed,1,2023-08-14,12.9,9.2,0.01,2.0,11.05,0
INC501908,2023-04-06 19:19:00,2023-04-16 19:19:00,Street Light Condition,STATEN ISLAND,DOB,Closed,10,2023-04-06,10.5,1.2,0.08,13.5,5.85,0
INC501909,2023-10-21 22:15:00,2023-10-24 22:15:00,Noise - Residential,MANHATTAN,NYC 311,Open,3,2023-10-21,13.5,28.5,0.08,15.2,21.0,0
INC501910,2023-03-17 13:12:00,2023-03-19 13:12:00,Rodent,STATEN ISLAND,DOT,Closed,2,2023-03-17,4.0,27.5,0.16,13.6,15.75,0
INC501911,2023-03-07 14:42:00,2023-03-12 14:42:00,Rodent,QUEENS,NYPD,Closed,5,2023-03-07,7.1,4.2,0.18,0.4,5.65,0
INC501912,2023-01-12 23:42:00,2023-01-26 23:42:00,Illegal Parking,MANHATTAN,DOB,Closed,14,2023-01-12,6.6,15.6,1.73,14.9,11.1,1
INC501913,2023-03-17 03:40:00,2023-03-17 03:40:00,Street Condition,BRONX,DEP,Open,0,2023-03-17,4.0,27.5,0.16,13.6,15.75,0
INC501914,2023-02-10 03:55:00,2023-02-13 03:55:00,Illegal Parking,MANHATTAN,DOT,Closed,3,2023-02-10,-5.6,16.6,0.08,9.6,5.500000000000001,0
INC501915,2023-08-22 09:01:00,2023-08-23 09:01:00,Noise - Residential,STATEN ISLAND,DEP,Closed,1,2023-08-22,10.0,24.1,0.0,5.4,17.05,0
INC501916,2023-08-19 00:44:00,2023-09-02 00:44:00,Water System,BRONX,DOB,Closed,14,2023-08-19,10.8,8.2,0.27,0.2,9.5,1
INC501917,2023-09-16 17:24:00,2023-09-26 17:24:00,Street Condition,STATEN ISLAND,DOB,Closed,10,2023-09-16,7.1,12.0,0.16,5.5,9.55,0
INC501918,2023-11-17 14:29:00,2023-11-20 14:29:00,Blocked Driveway,BROOKLYN,NYC 311,Open,3,2023-11-17,-3.4,3.3,0.4,14.8,-0.050000000000000044,1
INC501919,2023-10-12 20:17:00,2023-10-15 20:17:00,Illegal Parking,MANHATTAN,DOT,Closed,3,2023-10-12,5.4,7.7,0.77,9.4,6.550000000000001,1
INC501920,2023-02-12 14:51:00,2023-02-17 14:51:00,Heat,BRONX,DSNY,Open,5,2023-02-12,-4.8,13.9,0.0,15.0,4.550000000000001,0
INC501921,2023-09-07 04:01:00,2023-09-08 04:01:00,Illegal Parking,BROOKLYN,DOB,Closed,1,2023-09-07,12.4,29.7,2.36,0.0,21.05,1
INC501922,2023-05-17 06:01:00,2023-05-17 06:01:00,Noise - Residential,BROOKLYN,NYC 311,Closed,0,2023-05-17,16.6,17.1,0.0,0.5,16.85,0
INC501923,2023-04-16 20:57:00,2023-04-17 20:57:00,Derelict Vehicle,MANHATTAN,DSNY,Open,1,2023-04-16,1.2,14.7,0.1,3.2,7.949999999999999,0
INC501924,2023-09-28 04:36:00,2023-09-28 04:36:00,Rodent,STATEN ISLAND,DSNY,Closed,0,2023-09-28,17.4,31.0,0.97,0.4,24.2,1
INC501925,2023-08-17 18:56:00,2023-08-22 18:56:00,Street Condition,MANHATTAN,DOB,Open,5,2023-08-17,14.6,12.4,0.4,12.2,13.5,1
INC501926,2023-06-25 04:26:00,2023-06-30 04:26:00,Blocked Driveway,BROOKLYN,NYPD,Closed,5,2023-06-25,14.8,5.1,0.0,10.0,9.95,0
INC501927,2023-04-02 05:23:00,2023-04-09 05:23:00,Rodent,BRONX,DSNY,Pending,7,2023-04-02,6.4,19.9,0.0,19.1,13.149999999999999,0
INC501928,2023-08-25 05:32:00,2023-08-28 05:32:00,Noise - Residential,STATEN ISLAND,DEP,Closed,3,2023-08-25,-3.4,0.4,3.25,9.9,-1.5,1
INC501929,2023-05-10 16:42:00,2023-05-17 16:42:00,Water System,BROOKLYN,DEP,Closed,7,2023-05-10,9.1,17.0,0.0,10.5,13.05,0
INC501930,2023-07-01 08:15:00,2023-07-02 08:15:00,Noise - Residential,BRONX,DOB,Closed,1,2023-07-01,10.3,1.3,0.16,7.8,5.800000000000001,0
INC501931,2023-07-04 19:21:00,2023-07-04 19:21:00,Noise - Residential,QUEENS,DOT,Closed,0,2023-07-04,2.0,9.9,0.0,11.5,5.95,0
INC501932,2023-11-21 16:01:00,2023-11-23 16:01:00,Illegal Parking,QUEENS,NYC 311,Closed,2,2023-11-21,-0.4,8.6,2.52,17.2,4.1,1
INC501933,2023-04-02 15:08:00,2023-04-09 15:08:00,Derelict Vehicle,BRONX,NYC 311,Closed,7,2023-04-02,6.4,19.9,0.0,19.1,13.149999999999999,0
INC501934,2023-10-14 11:58:00,2023-10-14 11:58:00,Illegal Parking,STATEN ISLAND,DEP,Closed,0,2023-10-14,10.7,13.2,0.45,6.2,11.95,1
INC501935,2023-09-01 20:43:00,2023-09-04 20:43:00,Rodent,BROOKLYN,NYC 311,Closed,3,2023-09-01,-1.7,28.5,0.08,1.7,13.4,0
INC501936,2023-08-25 20:34:00,2023-08-25 20:34:00,Street Condition,BRONX,NYC 311,Closed,0,2023-08-25,-3.4,0.4,3.25,9.9,-1.5,1
INC501937,2023-02-20 14:29:00,2023-02-23 14:29:00,Rodent,BRONX,DSNY,Closed,3,2023-02-20,6.4,6.3,0.09,11.3,6.35,0
INC501938,2023-05-10 19:30:00,2023-05-13 19:30:00,Illegal Parking,QUEENS,DSNY,Pending,3,2023-05-10,9.1,17.0,0.0,10.5,13.05,0
INC501939,2023-01-14 08:49:00,2023-01-14 08:49:00,Noise - Residential,MANHATTAN,DEP,Closed,0,2023-01-14,13.2,8.1,0.0,10.7,10.649999999999999,0
INC501940,2023-11-23 11:23:00,2023-11-23 11:23:00,Noise - Residential,BRONX,NYC 311,Closed,0,2023-11-23,7.3,19.0,0.12,2.5,13.15,0
INC501941,2023-08-09 02:58:00,2023-08-14 02:58:00,Rodent,BRONX,DSNY,Closed,5,2023-08-09,4.1,10.0,1.43,1.1,7.05,1
INC501942,2023-09-21 18:08:00,2023-09-26 18:08:00,Water System,BROOKLYN,DEP,Open,5,2023-09-21,0.2,2.1,0.15,18.6,1.1500000000000001,0
INC501943,2023-04-14 09:00:00,2023-04-19 09:00:00,Noise - Residential,MANHATTAN,DSNY,Closed,5,2023-04-14,-4.2,25.7,0.0,10.1,10.75,0
INC501944,2023-04-19 12:03:00,2023-04-19 12:03:00,Illegal Parking,QUEENS,NYPD,Pending,0,2023-04-19,-1.8,10.1,0.0,17.4,4.1499999999999995,0
INC501945,2023-06-04 13:12:00,2023-06-14 13:12:00,Heat,BROOKLYN,NYPD,Open,10,2023-06-04,-5.1,10.0,0.34,1.5,2.45,1
