unique_key,created_date,closed_date,complaint_type,borough,agency,status,time_to_close_days,date
INC501850,2023-05-28 16:53:00,2023-05-28 16:53:00,Street Light Condition,STATEN ISLAND,NYPD,Closed,0,2023-05-28
INC501851,2023-05-22 00:28:00,2023-05-25 00:28:00,Street Condition,STATEN ISLAND,NYC 311,Closed,3,2023-05-22
INC501852,2023-11-30 19:36:00,2023-12-03 19:36:00,Street Light Condition,BROOKLYN,DOB,Closed,3,2023-11-30
INC501853,2023-01-22 15:54:00,2023-01-25 15:54:00,Noise - Residential,QUEENS,NYC 311,Closed,3,2023-01-22
INC501854,2023-02-05 21:39:00,2023-02-06 21:39:00,Heat,BROOKLYN,NYPD,Closed,1,2023-02-05
INC501855,2023-09-16 06:52:00,2023-09-19 06:52:00,Sewer,BRONX,DOT,Closed,3,2023-09-16
INC501856,2023-11-15 22:18:00,2023-11-18 22:18:00,Sewer,QUEENS,NYC 311,Closed,3,2023-11-15
INC501857,2023-01-20 12:48:00,2023-01-23 12:48:00,Street Light Condition,BROOKLYN,DSNY,Closed,3,2023-01-20
INC501858,2023-03-28 16:47:00,2023-03-28 16:47:00,Rodent,MANHATTAN,NYC 311,Closed,0,2023-03-28
INC501859,2023-09-11 00:28:00,2023-09-12 00:28:00,Water System,QUEENS,DOT,Closed,1,2023-09-11
INC501860,2023-12-11 16:01:00,2023-12-18 16:01:00,Heat,MANHATTAN,NYC 311,Closed,7,2023-12-11
INC501861,2023-12-19 05:49:00,2023-12-26 05:49:00,Street Condition,QUEENS,NYC 311,Closed,7,2023-12-19
INC501862,2023-06-07 17:52:00,2023-06-08 17:52:00,Street Light Condition,QUEENS,NYC 311,Closed,1,2023-06-07
INC501863,2023-07-27 10:02:00,2023-07-29 10:02:00,Noise - Residential,STATEN ISLAND,DOT,Closed,2,2023-07-27
INC501864,2023-03-17 17:46:00,2023-03-19 17:46:00,Illegal Parking,BROOKLYN,DSNY,Closed,2,2023-03-17
INC501865,2023-08-11 04:11:00,2023-08-11 04:11:00,Illegal Parking,STATEN ISLAND,NYC 311,Closed,0,2023-08-11
INC501866,2023-06-24 14:25:00,2023-07-01 14:25:00,Water System,BRONX,DOT,Closed,7,2023-06-24
INC501867,2023-05-20 14:52:00,2023-05-20 14:52:00,Rodent,QUEENS,DSNY,Closed,0,2023-05-20
INC501868,2023-10-19 23:16:00,2023-10-19 23:16:00,Noise - Residential,MANHATTAN,DOB,Open,0,2023-10-19
INC501869,2023-04-08 02:41:00,2023-04-10 02:41:00,Illegal Parking,QUEENS,DOT,Closed,2,2023-04-08
INC501870,2023-11-17 04:20:00,2023-11-22 04:20:00,Illegal Parking,QUEENS,DOB,Closed,5,2023-11-17
INC501871,2023-10-25 00:54:00,2023-11-04 00:54:00,Noise - Residential,QUEENS,DSNY,Open,10,2023-10-25
INC501872,2023-11-16 17:12:00,2023-11-16 17:12:00,Noise - Residential,MANHATTAN,NYC 311,Open,0,2023-11-16
INC501873,2023-10-13 23:35:00,2023-10-27 23:35:00,Noise - Residential,QUEENS,DEP,Closed,14,2023-10-13
INC501874,2023-08-13 13:12:00,2023-08-13 13:12:00,Noise - Residential,QUEENS,DOB,Closed,0,2023-08-13
INC501875,2023-01-27 23:20:00,2023-01-27 23:20:00,Blocked Driveway,STATEN ISLAND,NYC 311,Closed,0,2023-01-27
INC501876,2023-01-22 04:54:00,2023-01-29 04:54:00,Street Condition,MANHATTAN,DEP,Closed,7,2023-01-22
INC501877,2023-07-23 08:17:00,2023-07-23 08:17:00,Street Condition,QUEENS,NYC 311,Closed,0,2023-07-23
INC501878,2023-01-01 15:07:00,2023-01-01 15:07:00,Street Light Condition,BROOKLYN,DOB,Closed,0,2023-01-01
INC501879,2023-07-04 16:26:00,2023-07-04 16:26:00,Street Light Condition,STATEN ISLAND,NYPD,Closed,0,2023-07-04
INC501880,2023-11-13 21:44:00,2023-11-18 21:44:00,Street Light Condition,BROOKLYN,DOT,Closed,5,2023-11-13
INC501881,2023-06-02 12:35:00,2023-06-09 12:35:00,Noise - Residential,QUEENS,NYC 311,Closed,7,2023-06-02
INC501882,2023-11-06 01:40:00,2023-11-06 01:40:00,Street Condition,BROOKLYN,NYC 311,Closed,0,2023-11-06
INC501883,2023-12-11 06:23:00,2023-12-11 06:23:00,Street Condition,BRONX,DOT,Closed,0,2023-12-11
INC501884,2023-10-20 05:32:00,2023-10-30 05:32:00,Street Light Condition,BROOKLYN,DOT,Closed,10,2023-10-20
INC501885,2023-12-24 06:42:00,2023-12-26 06:42:00,Sewer,QUEENS,DOT,Closed,2,2023-12-24
INC501886,2023-01-05 00:07:00,2023-01-10 00:07:00,Water System,STATEN ISLAND,NYC 311,Closed,5,2023-01-05
INC501887,2023-11-26 00:11:00,2023-12-06 00:11:00,Noise - Residential,QUEENS,DSNY,Open,10,2023-11-26
INC501888,2023-09-24 10:07:00,2023-10-08 10:07:00,Noise - Residential,BRONX,NYPD,Closed,14,2023-09-24
INC501889,2023-05-03 18:17:00,2023-05-04 18:17:00,Heat,BROOKLYN,NYPD,Closed,1,2023-05-03
INC501890,2023-08-11 04:09:00,2023-08-13 04:09:00,Street Light Condition,BROOKLYN,DOB,Closed,2,2023-08-11
INC501891,2023-02-05 01:12:00,2023-02-10 01:12:00,Rodent,BROOKLYN,DEP,Closed,5,2023-02-05
INC501892,2023-12-30 10:24:00,2023-12-30 10:24:00,Noise - Residential,BROOKLYN,DOT,Open,0,2023-12-30
INC501893,2023-12-27 00:01:00,2024-01-06 00:01:00,Street Condition,MANHATTAN,DOB,Closed,10,2023-12-27
INC501894,2023-07-15 22:33:00,2023-07-25 22:33:00,Noise - Residential,STATEN ISLAND,DSNY,Closed,10,2023-07-15
INC501895,2023-01-10 20:24:00,2023-01-11 20:24:00,Street Light Condition,BRONX,DSNY,Closed,1,2023-01-10
INC501896,2023-03-09 01:25:00,2023-03-10 01:25:00,Illegal Parking,QUEENS,NYPD,Closed,1,2023-03-09
INC501897,2023-01-24 09:38:00,2023-01-25 09:38:00,Blocked Driveway,QUEENS,DOB,Closed,1,2023-01-24
INC501898,2023-02-04 11:21:00,2023-02-05 11:21:00,Derelict Vehicle,BROOKLYN,NYPD,Closed,1,2023-02-04
INC501899,2023-07-13 10:31:00,2023-07-23 10:31:00,Sewer,BRONX,DOT,Closed,10,2023-07-13
INC501900,2023-08-18 01:51:00,2023-08-18 01:51:00,Rodent,BRONX,DEP,Closed,0,2023-08-18
INC501901,2023-11-04 17:14:00,2023-11-18 17:14:00,Water System,STATEN ISLAND,NYPD,Closed,14,2023-11-04
INC501902,2023-06-16 16:15:00,2023-06-26 16:15:00,Blocked Driveway,STATEN ISLAND,DSNY,Closed,10,2023-06-16
INC501903,2023-07-15 23:46:00,2023-07-15 23:46:00,Heat,STATEN ISLAND,DOB,Closed,0,2023-07-15
INC501904,2023-12-25 06:58:00,2023-12-25 06:58:00,Noise - Residential,BROOKLYN,DOT,Closed,0,2023-12-25
INC501905,2023-02-04 23:42:00,2023-02-05 23:42:00,Noise - Residential,STATEN ISLAND,DOB,Closed,1,2023-02-04
INC501906,2023-07-23 20:06:00,2023-07-23 20:06:00,Noise - Residential,STATEN ISLAND,NYC 311,Closed,0,2023-07-23
INC501907,2023-08-14 07:33:00,2023-08-15 07:33:00,Blocked Driveway,BROOKLYN,NYC 311,Closed,1,2023-08-14
INC501908,2023-04-06 19:19:00,2023-04-16 19:19:00,Street Light Condition,STATEN ISLAND,DOB,Closed,10,2023-04-06
INC501909,2023-10-21 22:15:00,2023-10-24 22:15:00,Noise - Residential,MANHATTAN,NYC 311,Open,3,2023-10-21
INC501910,2023-03-17 13:12:00,2023-03-19 13:12:00,Rodent,STATEN ISLAND,DOT,Closed,2,2023-03-17
INC501911,2023-03-07 14:42:00,2023-03-12 14:42:00,Rodent,QUEENS,NYPD,Closed,5,2023-03-07
INC501912,2023-01-12 23:42:00,2023-01-26 23:42:00,Illegal Parking,MANHATTAN,DOB,Closed,14,2023-01-12
INC501913,2023-03-17 03:40:00,2023-03-17 03:40:00,Street Condition,BRONX,DEP,Open,0,2023-03-17
INC501914,2023-02-10 03:55:00,2023-02-13 03:55:00,Illegal Parking,MANHATTAN,DOT,Closed,3,2023-02-10
INC501915,2023-08-22 09:01:00,2023-08-23 09:01:00,Noise - Residential,STATEN ISLAND,DEP,Closed,1,2023-08-22
INC501916,2023-08-19 00:44:00,2023-09-02 00:44:00,Water System,BRONX,DOB,Closed,14,2023-08-19
INC501917,2023-09-16 17:24:00,2023-09-26 17:24:00,Street Condition,STATEN ISLAND,DOB,Closed,10,2023-09-16
INC501918,2023-11-17 14:29:00,2023-11-20 14:29:00,Blocked Driveway,BROOKLYN,NYC 311,Open,3,2023-11-17
INC501919,2023-10-12 20:17:00,2023-10-15 20:17:00,Illegal Parking,MANHATTAN,DOT,Closed,3,2023-10-12
INC501920,2023-02-12 14:51:00,2023-02-17 14:51:00,Heat,BRONX,DSNY,Open,5,2023-02-12
INC501921,2023-09-07 04:01:00,2023-09-08 04:01:00,Illegal Parking,BROOKLYN,DOB,Closed,1,2023-09-07
INC501922,2023-05-17 06:01:00,2023-05-17 06:01:00,Noise - Residential,BROOKLYN,NYC 311,Closed,0,2023-05-17
INC501923,2023-04-16 20:57:00,2023-04-17 20:57:00,Derelict Vehicle,MANHATTAN,DSNY,Open,1,2023-04-16
INC501924,2023-09-28 04:36:00,2023-09-28 04:36:00,Rodent,STATEN ISLAND,DSNY,Closed,0,2023-09-28
INC501925,2023-08-17 18:56:00,2023-08-22 18:56:00,Street Condition,MANHATTAN,DOB,Open,5,2023-08-17
INC501926,2023-06-25 04:26:00,2023-06-30 04:26:00,Blocked Driveway,BROOKLYN,NYPD,Closed,5,2023-06-25
INC501927,2023-04-02 05:23:00,2023-04-09 05:23:00,Rodent,BRONX,DSNY,Pending,7,2023-04-02
INC501928,2023-08-25 05:32:00,2023-08-28 05:32:00,Noise - Residential,STATEN ISLAND,DEP,Closed,3,2023-08-25
INC501929,2023-05-10 16:42:00,2023-05-17 16:42:00,Water System,BROOKLYN,DEP,Closed,7,2023-05-10
INC501930,2023-07-01 08:15:00,2023-07-02 08:15:00,Noise - Residential,BRONX,DOB,Closed,1,2023-07-01
INC501931,2023-07-04 19:21:00,2023-07-04 19:21:00,Noise - Residential,QUEENS,DOT,Closed,0,2023-07-04
INC501932,2023-11-21 16:01:00,2023-11-23 16:01:00,Illegal Parking,QUEENS,NYC 311,Closed,2,2023-11-21
INC501933,2023-04-02 15:08:00,2023-04-09 15:08:00,Derelict Vehicle,BRONX,NYC 311,Closed,7,2023-04-02
INC501934,2023-10-14 11:58:00,2023-10-14 11:58:00,Illegal Parking,STATEN ISLAND,DEP,Closed,0,2023-10-14
INC501935,2023-09-01 20:43:00,2023-09-04 20:43:00,Rodent,BROOKLYN,NYC 311,Closed,3,2023-09-01
INC501936,2023-08-25 20:34:00,2023-08-25 20:34:00,Street Condition,BRONX,NYC 311,Closed,0,2023-08-25
INC501937,2023-02-20 14:29:00,2023-02-23 14:29:00,Rodent,BRONX,DSNY,Closed,3,2023-02-20
INC501938,2023-05-10 19:30:00,2023-05-13 19:30:00,Illegal Parking,QUEENS,DSNY,Pending,3,2023-05-10
INC501939,2023-01-14 08:49:00,2023-01-14 08:49:00,Noise - Residential,MANHATTAN,DEP,Closed,0,2023-01-14
INC501940,2023-11-23 11:23:00,2023-11-23 11:23:00,Noise - Residential,BRONX,NYC 311,Closed,0,2023-11-23
INC501941,2023-08-09 02:58:00,2023-08-14 02:58:00,Rodent,BRONX,DSNY,Closed,5,2023-08-09
INC501942,2023-09-21 18:08:00,2023-09-26 18:08:00,Water System,BROOKLYN,DEP,Open,5,2023-09-21
INC501943,2023-04-14 09:00:00,2023-04-19 09:00:00,Noise - Residential,MANHATTAN,DSNY,Closed,5,2023-04-14
INC501944,2023-04-19 12:03:00,2023-04-19 12:03:00,Illegal Parking,QUEENS,NYPD,Pending,0,2023-04-19
INC501945,2023-06-04 13:12:00,2023-06-14 13:12:00,Heat,BROOKLYN,NYPD,Open,10,2023-06-04
INC501946,2023-02-21 19:47:00,2023-03-07 19:47:00,Noise - Residential,MANHATTAN,NYPD,Closed,14,2023-02-21
INC501947,2023-07-15 06:01:00,2023-07-15 06:01:00,Street Condition,BRONX,DSNY,Closed,0,2023-07-15
INC501948,2023-09-14 06:33:00,2023-09-16 06:33:00,Street Condition,BRONX,DOB,Closed,2,2023-09-14
INC501949,2023-04-13 01:10:00,2023-04-23 01:10:00,Water System,BRONX,NYPD,Closed,10,2023-04-13
INC501950,2023-01-15 03:06:00,2023-01-18 03:06:00,Street Condition,QUEENS,DOT,Closed,3,2023-01-15
INC501951,2023-02-15 13:45:00,2023-02-20 13:45:00,Street Condition,MANHATTAN,DOB,Open,5,2023-02-15
INC501952,2023-04-22 13:48:00,2023-04-23 13:48:00,Noise - Residential,MANHATTAN,DEP,Pending,1,2023-04-22
INC501953,2023-08-14 02:09:00,2023-08-21 02:09:00,Noise - Residential,BROOKLYN,DEP,Closed,7,2023-08-14
INC501954,2023-05-10 10:06:00,2023-05-10 10:06:00,Sewer,STATEN ISLAND,DSNY,Closed,0,2023-05-10
INC501955,2023-10-10 17:38:00,2023-10-20 17:38:00,Street Light Condition,BROOKLYN,NYPD,Closed,10,2023-10-10
INC501956,2023-03-31 02:58:00,2023-04-10 02:58:00,Derelict Vehicle,BRONX,NYC 311,Closed,10,2023-03-31
INC501957,2023-10-02 22:34:00,2023-10-04 22:34:00,Noise - Residential,MANHATTAN,DOT,Closed,2,2023-10-02
INC501958,2023-04-02 21:42:00,2023-04-12 21:42:00,Illegal Parking,QUEENS,DOB,Closed,10,2023-04-02
INC501959,2023-03-20 23:09:00,2023-03-21 23:09:00,Illegal Parking,BROOKLYN,DOB,Closed,1,2023-03-20
INC501960,2023-12-09 08:37:00,2023-12-19 08:37:00,Blocked Driveway,MANHATTAN,DSNY,Open,10,2023-12-09
INC501961,2023-02-16 10:21:00,2023-02-17 10:21:00,Street Condition,STATEN ISLAND,DOB,Closed,1,2023-02-16
INC501962,2023-01-31 21:25:00,2023-02-01 21:25:00,Illegal Parking,STATEN ISLAND,DEP,Closed,1,2023-01-31
INC501963,2023-11-22 22:02:00,2023-11-22 22:02:00,Blocked Driveway,QUEENS,DOB,Open,0,2023-11-22
INC501964,2023-10-25 21:37:00,2023-10-26 21:37:00,Noise - Residential,BROOKLYN,DOT,Closed,1,2023-10-25
INC501965,2023-02-26 08:03:00,2023-02-27 08:03:00,Heat,MANHATTAN,DEP,Closed,1,2023-02-26
INC501966,2023-12-08 08:41:00,2023-12-09 08:41:00,Blocked Driveway,QUEENS,NYC 311,Closed,1,2023-12-08
INC501967,2023-01-13 18:02:00,2023-01-16 18:02:00,Water System,STATEN ISLAND,NYC 311,Open,3,2023-01-13
INC501968,2023-08-23 23:57:00,2023-08-25 23:57:00,Street Light Condition,QUEENS,NYC 311,Closed,2,2023-08-23
INC501969,2023-07-14 04:12:00,2023-07-17 04:12:00,Street Light Condition,BRONX,DSNY,Pending,3,2023-07-14
INC501970,2023-03-24 15:17:00,2023-03-25 15:17:00,Illegal Parking,BROOKLYN,DOT,Closed,1,2023-03-24
INC501971,2023-04-16 14:46:00,2023-04-18 14:46:00,Illegal Parking,BRONX,NYPD,Closed,2,2023-04-16
INC501972,2023-03-05 10:23:00,2023-03-10 10:23:00,Blocked Driveway,STATEN ISLAND,NYC 311,Closed,5,2023-03-05
INC501973,2023-05-11 14:49:00,2023-05-18 14:49:00,Blocked Driveway,BRONX,DSNY,Closed,7,2023-05-11
INC501974,2023-12-30 19:44:00,2023-12-30 19:44:00,Illegal Parking,BROOKLYN,NYPD,Closed,0,2023-12-30
INC501975,2023-01-06 14:27:00,2023-01-07 14:27:00,Rodent,QUEENS,DOT,Closed,1,2023-01-06
INC501976,2023-01-25 23:46:00,2023-01-25 23:46:00,Rodent,STATEN ISLAND,DSNY,Closed,0,2023-01-25
INC501977,2023-04-05 16:47:00,2023-04-15 16:47:00,Street Condition,MANHATTAN,NYPD,Open,10,2023-04-05
INC501978,2023-09-09 09:57:00,2023-09-11 09:57:00,Blocked Driveway,MANHATTAN,NYC 311,Pending,2,2023-09-09
INC501979,2023-09-01 14:15:00,2023-09-03 14:15:00,Illegal Parking,BROOKLYN,NYPD,Closed,2,2023-09-01
INC501980,2023-03-25 01:17:00,2023-04-04 01:17:00,Blocked Driveway,BRONX,NYC 311,Pending,10,2023-03-25
INC501981,2023-05-30 09:25:00,2023-06-06 09:25:00,Noise - Residential,MANHATTAN,DOT,Closed,7,2023-05-30
INC501982,2023-07-29 14:59:00,2023-08-01 14:59:00,Heat,BROOKLYN,DEP,Closed,3,2023-07-29
INC501983,2023-11-07 05:49:00,2023-11-07 05:49:00,Noise - Residential,STATEN ISLAND,NYPD,Open,0,2023-11-07
INC501984,2023-02-19 01:19:00,2023-02-24 01:19:00,Street Condition,BROOKLYN,DOB,Closed,5,2023-02-19
INC501985,2023-05-14 11:35:00,2023-05-21 11:35:00,Noise - Residential,QUEENS,NYPD,Open,7,2023-05-14
INC501986,2023-08-20 14:15:00,2023-08-20 14:15:00,Street Condition,QUEENS,DEP,Open,0,2023-08-20
INC501987,2023-02-10 11:55:00,2023-02-10 11:55:00,Blocked Driveway,BROOKLYN,DOT,Closed,0,2023-02-10
INC501988,2023-05-26 04:20:00,2023-05-29 04:20:00,Street Condition,BRONX,DOB,Open,3,2023-05-26
INC501989,2023-01-07 10:00:00,2023-01-10 10:00:00,Street Light Condition,QUEENS,DEP,Closed,3,2023-01-07
INC501990,2023-10-27 06:20:00,2023-10-27 06:20:00,Street Condition,STATEN ISLAND,DSNY,Closed,0,2023-10-27
INC501991,2023-07-21 06:45:00,2023-07-22 06:45:00,Water System,BROOKLYN,DSNY,Closed,1,2023-07-21
INC501992,2023-06-03 04:04:00,2023-06-05 04:04:00,Rodent,STATEN ISLAND,DSNY,Closed,2,2023-06-03
INC501993,2023-05-30 07:59:00,2023-06-09 07:59:00,Sewer,BROOKLYN,DEP,Closed,10,2023-05-30
INC501994,2023-06-10 07:26:00,2023-06-12 07:26:00,Rodent,BROOKLYN,DEP,Closed,2,2023-06-10
INC501995,2023-06-30 20:42:00,2023-07-01 20:42:00,Rodent,MANHATTAN,DEP,Pending,1,2023-06-30
INC501996,2023-06-12 00:16:00,2023-06-13 00:16:00,Noise - Residential,MANHATTAN,NYC 311,Open,1,2023-06-12
INC501997,2023-12-08 09:24:00,2023-12-10 09:24:00,Noise - Residential,BROOKLYN,DEP,Closed,2,2023-12-08
INC501998,2023-05-23 07:17:00,2023-05-23 07:17:00,Sewer,MANHATTAN,DSNY,Closed,0,2023-05-23
INC501999,2023-04-29 06:16:00,2023-05-06 06:16:00,Street Condition,QUEENS,NYC 311,Closed,7,2023-04-29
INC502000,2023-06-02 07:19:00,2023-06-07 07:19:00,Derelict Vehicle,STATEN ISLAND,DOT,Open,5,2023-06-02
INC502001,2023-06-18 09:34:00,2023-06-18 09:34:00,Sewer,BRONX,DSNY,Closed,0,2023-06-18
INC502002,2023-10-23 05:06:00,2023-10-23 05:06:00,Noise - Residential,MANHATTAN,NYC 311,Closed,0,2023-10-23
INC502003,2023-06-08 20:54:00,2023-06-09 20:54:00,Heat,BRONX,NYPD,Closed,1,2023-06-08
INC502004,2023-11-29 15:26:00,2023-12-01 15:26:00,Noise - Residential,QUEENS,NYC 311,Closed,2,2023-11-29
INC502005,2023-10-14 04:48:00,2023-10-15 04:48:00,Street Light Condition,MANHATTAN,DEP,Closed,1,2023-10-14
INC502006,2023-10-02 19:57:00,2023-10-09 19:57:00,Noise - Residential,STATEN ISLAND,DOT,Closed,7,2023-10-02
INC502007,2023-02-13 23:11:00,2023-02-16 23:11:00,Blocked Driveway,MANHATTAN,DOB,Closed,3,2023-02-13
INC502008,2023-06-01 14:45:00,2023-06-04 14:45:00,Street Condition,MANHATTAN,NYPD,Open,3,2023-06-01
INC502009,2023-12-30 14:30:00,2024-01-06 14:30:00,Street Condition,STATEN ISLAND,DOB,Closed,7,2023-12-30
INC502010,2023-05-31 00:28:00,2023-06-02 00:28:00,Illegal Parking,MANHATTAN,DOB,Closed,2,2023-05-31
INC502011,2023-07-06 16:21:00,2023-07-07 16:21:00,Blocked Driveway,MANHATTAN,NYPD,Closed,1,2023-07-06
INC502012,2023-05-31 20:30:00,2023-05-31 20:30:00,Heat,BRONX,DOT,Open,0,2023-05-31
INC502013,2023-01-20 21:47:00,2023-01-23 21:47:00,Illegal Parking,MANHATTAN,NYPD,Closed,3,2023-01-20
INC502014,2023-06-11 02:41:00,2023-06-25 02:41:00,Street Light Condition,BROOKLYN,DOB,Closed,14,2023-06-11
INC502015,2023-06-09 22:46:00,2023-06-11 22:46:00,Street Light Condition,MANHATTAN,DEP,Open,2,2023-06-09
INC502016,2023-11-04 18:16:00,2023-11-04 18:16:00,Street Light Condition,QUEENS,NYPD,Closed,0,2023-11-04
INC502017,2023-11-01 14:00:00,2023-11-15 14:00:00,Street Condition,BROOKLYN,DSNY,Closed,14,2023-11-01
INC502018,2023-12-23 05:55:00,2023-12-24 05:55:00,Street Light Condition,MANHATTAN,NYPD,Closed,1,2023-12-23
INC502019,2023-06-03 15:10:00,2023-06-03 15:10:00,Illegal Parking,BRONX,NYC 311,Closed,0,2023-06-03
INC502020,2023-12-08 15:54:00,2023-12-15 15:54:00,Noise - Residential,BRONX,DOT,Closed,7,2023-12-08
INC502021,2023-03-29 09:28:00,2023-04-05 09:28:00,Rodent,MANHATTAN,NYC 311,Open,7,2023-03-29
INC502022,2023-01-19 21:04:00,2023-01-20 21:04:00,Water System,QUEENS,NYPD,Closed,1,2023-01-19
INC502023,2023-08-02 04:09:00,2023-08-05 04:09:00,Illegal Parking,BRONX,DEP,Open,3,2023-08-02
INC502024,2023-02-22 13:18:00,2023-02-22 13:18:00,Street Light Condition,STATEN ISLAND,NYPD,Open,0,2023-02-22
INC502025,2023-07-19 09:30:00,2023-07-22 09:30:00,Illegal Parking,BRONX,NYPD,Closed,3,2023-07-19
INC502026,2023-01-10 21:19:00,2023-01-10 21:19:00,Sewer,STATEN ISLAND,DOB,Open,0,2023-01-10
INC502027,2023-08-07 22:29:00,2023-08-09 22:29:00,Rodent,STATEN ISLAND,DOB,Closed,2,2023-08-07
INC502028,2023-06-17 04:32:00,2023-06-18 04:32:00,Rodent,BROOKLYN,NYPD,Closed,1,2023-06-17
INC502029,2023-07-01 14:29:00,2023-07-03 14:29:00,Street Light Condition,QUEENS,NYPD,Open,2,2023-07-01
INC502030,2023-06-06 06:37:00,2023-06-08 06:37:00,Noise - Residential,STATEN ISLAND,DOB,Closed,2,2023-06-06
INC502031,2023-12-28 08:09:00,2023-12-31 08:09:00,Noise - Residential,QUEENS,NYPD,Closed,3,2023-12-28
INC502032,2023-07-26 02:51:00,2023-07-28 02:51:00,Sewer,QUEENS,DOT,Closed,2,2023-07-26
INC502033,2023-01-09 07:39:00,2023-01-09 07:39:00,Street Condition,MANHATTAN,NYPD,Closed,0,2023-01-09
INC502034,2023-03-17 13:05:00,2023-03-19 13:05:00,Rodent,STATEN ISLAND,DOB,Closed,2,2023-03-17
INC502035,2023-05-03 01:14:00,2023-05-06 01:14:00,Rodent,STATEN ISLAND,DSNY,Closed,3,2023-05-03
INC502036,2023-04-20 20:17:00,2023-05-04 20:17:00,Rodent,QUEENS,DOT,Closed,14,2023-04-20
INC502037,2023-11-05 21:17:00,2023-11-07 21:17:00,Street Light Condition,BROOKLYN,DOB,Pending,2,2023-11-05
INC502038,2023-11-02 20:49:00,2023-11-03 20:49:00,Street Condition,QUEENS,DEP,Open,1,2023-11-02
INC502039,2023-08-03 13:21:00,2023-08-05 13:21:00,Street Light Condition,QUEENS,DEP,Open,2,2023-08-03
INC502040,2023-05-09 00:55:00,2023-05-12 00:55:00,Heat,QUEENS,DSNY,Closed,3,2023-05-09
INC502041,2023-01-11 03:34:00,2023-01-13 03:34:00,Heat,QUEENS,DOT,Closed,2,2023-01-11
INC502042,2023-07-02 00:09:00,2023-07-05 00:09:00,Rodent,BROOKLYN,DEP,Closed,3,2023-07-02
INC502043,2023-10-04 08:37:00,2023-10-04 08:37:00,Sewer,QUEENS,DSNY,Closed,0,2023-10-04
INC502044,2023-12-20 08:18:00,2023-12-22 08:18:00,Sewer,BRONX,DOT,Closed,2,2023-12-20
INC502045,2023-03-25 22:39:00,2023-03-28 22:39:00,Noise - Residential,BROOKLYN,DOB,Closed,3,2023-03-25
INC502046,2023-11-07 14:42:00,2023-11-08 14:42:00,Rodent,STATEN ISLAND,NYC 311,Open,1,2023-11-07
INC502047,2023-06-12 14:24:00,2023-06-14 14:24:00,Illegal Parking,MANHATTAN,NYPD,Closed,2,2023-06-12
INC502048,2023-12-03 09:29:00,2023-12-10 09:29:00,Street Condition,BROOKLYN,DSNY,Open,7,2023-12-03
INC502049,2023-12-18 16:01:00,2023-12-20 16:01:00,Heat,QUEENS,DOB,Closed,2,2023-12-18
INC502050,2023-12-25 20:24:00,2023-12-30 20:24:00,Street Light Condition,STATEN ISLAND,DOB,Pending,5,2023-12-25
INC502051,2023-01-09 19:37:00,2023-01-11 19:37:00,Street Condition,STATEN ISLAND,DOT,Closed,2,2023-01-09
INC502052,2023-05-06 14:20:00,2023-05-06 14:20:00,Illegal Parking,BRONX,NYC 311,Open,0,2023-05-06
INC502053,2023-08-31 23:29:00,2023-09-02 23:29:00,Illegal Parking,BROOKLYN,DOB,Closed,2,2023-08-31
INC502054,2023-09-04 02:06:00,2023-09-07 02:06:00,Rodent,QUEENS,DSNY,Closed,3,2023-09-04
INC502055,2023-01-04 04:25:00,2023-01-14 04:25:00,Street Light Condition,MANHATTAN,DOB,Pending,10,2023-01-04
INC502056,2023-06-18 21:00:00,2023-06-18 21:00:00,Heat,BROOKLYN,NYPD,Open,0,2023-06-18
INC502057,2023-10-08 13:48:00,2023-10-08 13:48:00,Street Condition,BRONX,DOB,Closed,0,2023-10-08
INC502058,2023-08-21 16:56:00,2023-08-21 16:56:00,Noise - Residential,STATEN ISLAND,NYC 311,Closed,0,2023-08-21
INC502059,2023-04-13 00:53:00,2023-04-23 00:53:00,Illegal Parking,STATEN ISLAND,DSNY,Closed,10,2023-04-13
INC502060,2023-09-01 07:23:00,2023-09-02 07:23:00,Street Condition,MANHATTAN,DSNY,Pending,1,2023-09-01
INC502061,2023-05-24 21:05:00,2023-05-31 21:05:00,Noise - Residential,QUEENS,DEP,Open,7,2023-05-24
INC502062,2023-08-29 02:11:00,2023-08-29 02:11:00,Water System,QUEENS,NYPD,Closed,0,2023-08-29
INC502063,2023-01-28 02:46:00,2023-02-07 02:46:00,Heat,QUEENS,DSNY,Closed,10,2023-01-28
INC502064,2023-03-02 15:56:00,2023-03-03 15:56:00,Noise - Residential,STATEN ISLAND,NYC 311,Closed,1,2023-03-02
INC502065,2023-06-24 11:59:00,2023-06-24 11:59:00,Street Condition,BROOKLYN,NYC 311,Closed,0,2023-06-24
INC502066,2023-08-26 22:26:00,2023-08-29 22:26:00,Sewer,STATEN ISLAND,NYC 311,Closed,3,2023-08-26
INC502067,2023-10-13 00:27:00,2023-10-15 00:27:00,Blocked Driveway,MANHATTAN,NYPD,Open,2,2023-10-13
INC502068,2023-11-26 20:37:00,2023-11-27 20:37:00,Noise - Residential,QUEENS,DEP,Closed,1,2023-11-26
INC502069,2023-09-19 05:56:00,2023-09-21 05:56:00,Blocked Driveway,MANHATTAN,DSNY,Closed,2,2023-09-19
INC502070,2023-10-08 10:20:00,2023-10-10 10:20:00,Water System,STATEN ISLAND,DOT,Closed,2,2023-10-08
INC502071,2023-06-06 21:41:00,2023-06-09 21:41:00,Heat,BRONX,NYPD,Closed,3,2023-06-06
