unique_key,created_date,closed_date,complaint_type,borough,agency,status
INC501800,2023-08-07 05:54:00,2023-08-10 05:54:00,Street Condition,BROOKLYN,DEP,Closed
INC501801,2023-07-05 06:13:00,2023-07-07 06:13:00,Street Condition,MANHATTAN,NYPD,Closed
INC501802,2023-01-22 01:02:00,2023-02-01 01:02:00,Derelict Vehicle,BRONX,NYC 311,Open
INC501803,2023-02-14 09:28:00,2023-02-14 09:28:00,Blocked Driveway,BRONX,DOB,Closed
INC501804,2023-06-24 21:03:00,2023-06-25 21:03:00,Heat,STATEN ISLAND,NYPD,Open
INC501805,2023-02-17 07:43:00,2023-02-20 07:43:00,Blocked Driveway,BROOKLYN,DEP,Closed
INC501806,2023-07-31 02:26:00,2023-08-03 02:26:00,Sewer,BROOKLYN,NYPD,Closed
INC501807,2023-03-03 03:07:00,2023-03-05 03:07:00,Illegal Parking,BROOKLYN,NYPD,Open
INC501808,2023-03-20 15:13:00,2023-03-21 15:13:00,Street Light Condition,QUEENS,DOB,Closed
INC501809,2023-12-27 17:14:00,2023-12-29 17:14:00,Blocked Driveway,BROOKLYN,DOB,Closed
INC501810,2023-01-09 13:05:00,2023-01-10 13:05:00,Illegal Parking,MANHATTAN,NYPD,Closed
INC501811,2023-06-28 03:44:00,2023-06-29 03:44:00,Noise - Residential,MANHATTAN,DOT,Closed
INC501812,2023-07-21 00:46:00,2023-07-26 00:46:00,Street Condition,STATEN ISLAND,DEP,Closed
INC501813,2023-07-07 22:19:00,2023-07-10 22:19:00,Street Condition,BRONX,DEP,Closed
INC501814,2023-08-19 00:09:00,2023-08-19 00:09:00,Water System,QUEENS,DEP,Closed
INC501815,2023-12-20 12:10:00,2023-12-27 12:10:00,Blocked Driveway,STATEN ISLAND,DOT,Pending
INC501816,2023-09-18 23:30:00,2023-09-21 23:30:00,Street Condition,QUEENS,NYPD,Closed
INC501817,2023-04-23 14:21:00,2023-05-03 14:21:00,Rodent,MANHATTAN,NYPD,Closed
INC501818,2023-12-16 07:23:00,2023-12-21 07:23:00,Street Condition,BRONX,NYPD,Closed
INC501819,2023-09-24 16:03:00,2023-09-26 16:03:00,Street Condition,BROOKLYN,DOB,Closed
INC501820,2023-08-24 16:54:00,2023-08-24 16:54:00,Street Condition,BRONX,NYPD,Pending
INC501821,2023-12-12 17:09:00,2023-12-22 17:09:00,Derelict Vehicle,QUEENS,DSNY,Closed
INC501822,2023-12-10 20:55:00,2023-12-17 20:55:00,Water System,QUEENS,NYPD,Closed
INC501823,2023-08-01 09:29:00,2023-08-11 09:29:00,Noise - Residential,STATEN ISLAND,NYC 311,Closed
INC501824,2023-06-20 14:16:00,2023-06-27 14:16:00,Blocked Driveway,MANHATTAN,NYPD,Closed
INC501825,2023-04-08 18:01:00,2023-04-08 18:01:00,Rodent,BROOKLYN,NYPD,Closed
INC501826,2023-01-17 23:55:00,2023-01-17 23:55:00,Heat,BROOKLYN,DEP,Closed
INC501827,2023-01-01 22:47:00,2023-01-02 22:47:00,Illegal Parking,BROOKLYN,NYC 311,Pending
INC501828,2023-03-30 05:54:00,2023-03-30 05:54:00,Rodent,STATEN ISLAND,DSNY,Closed
INC501829,2023-05-10 11:04:00,2023-05-12 11:04:00,Water System,BROOKLYN,DOT,Closed
INC501830,2023-06-14 17:22:00,2023-06-24 17:22:00,Street Condition,QUEENS,NYC 311,Closed
INC501831,2023-02-18 07:54:00,2023-02-19 07:54:00,Blocked Driveway,QUEENS,DOT,Open
INC501832,2023-11-02 03:30:00,2023-11-09 03:30:00,Rodent,STATEN ISLAND,DOB,Closed
INC501833,2023-04-10 03:40:00,2023-04-24 03:40:00,Blocked Driveway,BRONX,DEP,Open
INC501834,2023-09-20 08:34:00,2023-09-27 08:34:00,Noise - Residential,STATEN ISLAND,DSNY,Pending
INC501835,2023-03-20 08:45:00,2023-03-20 08:45:00,Rodent,BRONX,DOB,Closed
INC501836,2023-07-01 17:35:00,2023-07-04 17:35:00,Illegal Parking,QUEENS,NYPD,Closed
INC501837,2023-11-10 03:19:00,2023-11-15 03:19:00,Noise - Residential,BROOKLYN,NYPD,Closed
INC501838,2023-11-14 23:07:00,2023-11-14 23:07:00,Sewer,BROOKLYN,DOB,Pending
INC501839,2023-06-06 10:37:00,2023-06-11 10:37:00,Noise - Residential,BRONX,DOT,Closed
INC501840,2023-06-20 18:52:00,2023-06-25 18:52:00,Blocked Driveway,MANHATTAN,DEP,Closed
INC501841,2023-03-16 05:07:00,2023-03-16 05:07:00,Rodent,MANHATTAN,DSNY,Closed
INC501842,2023-02-01 00:43:00,2023-02-08 00:43:00,Derelict Vehicle,MANHATTAN,DOT,Closed
INC501843,2023-08-19 12:39:00,2023-09-02 12:39:00,Noise - Residential,STATEN ISLAND,DSNY,Pending
INC501844,2023-10-23 00:44:00,2023-10-28 00:44:00,Illegal Parking,MANHATTAN,DOT,Open
INC501845,2023-12-14 06:26:00,2023-12-17 06:26:00,Noise - Residential,BRONX,NYPD,Closed
INC501846,2023-03-22 12:09:00,2023-03-23 12:09:00,Street Condition,BRONX,NYC 311,Closed
INC501847,2023-05-22 02:48:00,2023-05-23 02:48:00,Derelict Vehicle,STATEN ISLAND,DOB,Closed
INC501848,2023-02-28 09:23:00,2023-02-28 09:23:00,Street Condition,STATEN ISLAND,DEP,Pending
INC501849,2023-08-28 20:13:00,2023-09-02 20:13:00,Illegal Parking,BRONX,NYC 311,Open
INC501850,2023-05-28 16:53:00,2023-05-28 16:53:00,Street Light Condition,STATEN ISLAND,NYPD,Closed
INC501851,2023-05-22 00:28:00,2023-05-25 00:28:00,Street Condition,STATEN ISLAND,NYC 311,Closed
INC501852,2023-11-30 19:36:00,2023-12-03 19:36:00,Street Light Condition,BROOKLYN,DOB,Closed
INC501853,2023-01-22 15:54:00,2023-01-25 15:54:00,Noise - Residential,QUEENS,NYC 311,Closed
INC501854,2023-02-05 21:39:00,2023-02-06 21:39:00,Heat,BROOKLYN,NYPD,Closed
INC501855,2023-09-16 06:52:00,2023-09-19 06:52:00,Sewer,BRONX,DOT,Closed
INC501856,2023-11-15 22:18:00,2023-11-18 22:18:00,Sewer,QUEENS,NYC 311,Closed
INC501857,2023-01-20 12:48:00,2023-01-23 12:48:00,Street Light Condition,BROOKLYN,DSNY,Closed
INC501858,2023-03-28 16:47:00,2023-03-28 16:47:00,Rodent,MANHATTAN,NYC 311,Closed
INC501859,2023-09-11 00:28:00,2023-09-12 00:28:00,Water System,QUEENS,DOT,Closed
INC501860,2023-12-11 16:01:00,2023-12-18 16:01:00,Heat,MANHATTAN,NYC 311,Closed
INC501861,2023-12-19 05:49:00,2023-12-26 05:49:00,Street Condition,QUEENS,NYC 311,Closed
INC501862,2023-06-07 17:52:00,2023-06-08 17:52:00,Street Light Condition,QUEENS,NYC 311,Closed
INC501863,2023-07-27 10:02:00,2023-07-29 10:02:00,Noise - Residential,STATEN ISLAND,DOT,Closed
INC501864,2023-03-17 17:46:00,2023-03-19 17:46:00,Illegal Parking,BROOKLYN,DSNY,Closed
INC501865,2023-08-11 04:11:00,2023-08-11 04:11:00,Illegal Parking,STATEN ISLAND,NYC 311,Closed
INC501866,2023-06-24 14:25:00,2023-07-01 14:25:00,Water System,BRONX,DOT,Closed
INC501867,2023-05-20 14:52:00,2023-05-20 14:52:00,Rodent,QUEENS,DSNY,Closed
INC501868,2023-10-19 23:16:00,2023-10-19 23:16:00,Noise - Residential,MANHATTAN,DOB,Open
INC501869,2023-04-08 02:41:00,2023-04-10 02:41:00,Illegal Parking,QUEENS,DOT,Closed
INC501870,2023-11-17 04:20:00,2023-11-22 04:20:00,Illegal Parking,QUEENS,DOB,Closed
INC501871,2023-10-25 00:54:00,2023-11-04 00:54:00,Noise - Residential,QUEENS,DSNY,Open
INC501872,2023-11-16 17:12:00,2023-11-16 17:12:00,Noise - Residential,MANHATTAN,NYC 311,Open
INC501873,2023-10-13 23:35:00,2023-10-27 23:35:00,Noise - Residential,QUEENS,DEP,Closed
INC501874,2023-08-13 13:12:00,2023-08-13 13:12:00,Noise - Residential,QUEENS,DOB,Closed
INC501875,2023-01-27 23:20:00,2023-01-27 23:20:00,Blocked Driveway,STATEN ISLAND,NYC 311,Closed
INC501876,2023-01-22 04:54:00,2023-01-29 04:54:00,Street Condition,MANHATTAN,DEP,Closed
INC501877,2023-07-23 08:17:00,2023-07-23 08:17:00,Street Condition,QUEENS,NYC 311,Closed
INC501878,2023-01-01 15:07:00,2023-01-01 15:07:00,Street Light Condition,BROOKLYN,DOB,Closed
INC501879,2023-07-04 16:26:00,2023-07-04 16:26:00,Street Light Condition,STATEN ISLAND,NYPD,Closed
INC501880,2023-11-13 21:44:00,2023-11-18 21:44:00,Street Light Condition,BROOKLYN,DOT,Closed
INC501881,2023-06-02 12:35:00,2023-06-09 12:35:00,Noise - Residential,QUEENS,NYC 311,Closed
INC501882,2023-11-06 01:40:00,2023-11-06 01:40:00,Street Condition,BROOKLYN,NYC 311,Closed
INC501883,2023-12-11 06:23:00,2023-12-11 06:23:00,Street Condition,BRONX,DOT,Closed
INC501884,2023-10-20 05:32:00,2023-10-30 05:32:00,Street Light Condition,BROOKLYN,DOT,Closed
INC501885,2023-12-24 06:42:00,2023-12-26 06:42:00,Sewer,QUEENS,DOT,Closed
INC501886,2023-01-05 00:07:00,2023-01-10 00:07:00,Water System,STATEN ISLAND,NYC 311,Closed
INC501887,2023-11-26 00:11:00,2023-12-06 00:11:00,Noise - Residential,QUEENS,DSNY,Open
INC501888,2023-09-24 10:07:00,2023-10-08 10:07:00,Noise - Residential,BRONX,NYPD,Closed
INC501889,2023-05-03 18:17:00,2023-05-04 18:17:00,Heat,BROOKLYN,NYPD,Closed
INC501890,2023-08-11 04:09:00,2023-08-13 04:09:00,Street Light Condition,BROOKLYN,DOB,Closed
INC501891,2023-02-05 01:12:00,2023-02-10 01:12:00,Rodent,BROOKLYN,DEP,Closed
INC501892,2023-12-30 10:24:00,2023-12-30 10:24:00,Noise - Residential,BROOKLYN,DOT,Open
INC501893,2023-12-27 00:01:00,2024-01-06 00:01:00,Street Condition,MANHATTAN,DOB,Closed
INC501894,2023-07-15 22:33:00,2023-07-25 22:33:00,Noise - Residential,STATEN ISLAND,DSNY,Closed
INC501895,2023-01-10 20:24:00,2023-01-11 20:24:00,Street Light Condition,BRONX,DSNY,Closed
INC501896,2023-03-09 01:25:00,2023-03-10 01:25:00,Illegal Parking,QUEENS,NYPD,Closed
INC501897,2023-01-24 09:38:00,2023-01-25 09:38:00,Blocked Driveway,QUEENS,DOB,Closed
INC501898,2023-02-04 11:21:00,2023-02-05 11:21:00,Derelict Vehicle,BROOKLYN,NYPD,Closed
INC501899,2023-07-13 10:31:00,2023-07-23 10:31:00,Sewer,BRONX,DOT,Closed
INC501900,2023-08-18 01:51:00,2023-08-18 01:51:00,Rodent,BRONX,DEP,Closed
INC501901,2023-11-04 17:14:00,2023-11-18 17:14:00,Water System,STATEN ISLAND,NYPD,Closed
INC501902,2023-06-16 16:15:00,2023-06-26 16:15:00,Blocked Driveway,STATEN ISLAND,DSNY,Closed
INC501903,2023-07-15 23:46:00,2023-07-15 23:46:00,Heat,STATEN ISLAND,DOB,Closed
INC501904,2023-12-25 06:58:00,2023-12-25 06:58:00,Noise - Residential,BROOKLYN,DOT,Closed
INC501905,2023-02-04 23:42:00,2023-02-05 23:42:00,Noise - Residential,STATEN ISLAND,DOB,Closed
INC501906,2023-07-23 20:06:00,2023-07-23 20:06:00,Noise - Residential,STATEN ISLAND,NYC 311,Closed
INC501907,2023-08-14 07:33:00,2023-08-15 07:33:00,Blocked Driveway,BROOKLYN,NYC 311,Closed
INC501908,2023-04-06 19:19:00,2023-04-16 19:19:00,Street Light Condition,STATEN ISLAND,DOB,Closed
INC501909,2023-10-21 22:15:00,2023-10-24 22:15:00,Noise - Residential,MANHATTAN,NYC 311,Open
INC501910,2023-03-17 13:12:00,2023-03-19 13:12:00,Rodent,STATEN ISLAND,DOT,Closed
INC501911,2023-03-07 14:42:00,2023-03-12 14:42:00,Rodent,QUEENS,NYPD,Closed
INC501912,2023-01-12 23:42:00,2023-01-26 23:42:00,Illegal Parking,MANHATTAN,DOB,Closed
INC501913,2023-03-17 03:40:00,2023-03-17 03:40:00,Street Condition,BRONX,DEP,Open
INC501914,2023-02-10 03:55:00,2023-02-13 03:55:00,Illegal Parking,MANHATTAN,DOT,Closed
INC501915,2023-08-22 09:01:00,2023-08-23 09:01:00,Noise - Residential,STATEN ISLAND,DEP,Closed
INC501916,2023-08-19 00:44:00,2023-09-02 00:44:00,Water System,BRONX,DOB,Closed
INC501917,2023-09-16 17:24:00,2023-09-26 17:24:00,Street Condition,STATEN ISLAND,DOB,Closed
INC501918,2023-11-17 14:29:00,2023-11-20 14:29:00,Blocked Driveway,BROOKLYN,NYC 311,Open
INC501919,2023-10-12 20:17:00,2023-10-15 20:17:00,Illegal Parking,MANHATTAN,DOT,Closed
INC501920,2023-02-12 14:51:00,2023-02-17 14:51:00,Heat,BRONX,DSNY,Open
INC501921,2023-09-07 04:01:00,2023-09-08 04:01:00,Illegal Parking,BROOKLYN,DOB,Closed
INC501922,2023-05-17 06:01:00,2023-05-17 06:01:00,Noise - Residential,BROOKLYN,NYC 311,Closed
INC501923,2023-04-16 20:57:00,2023-04-17 20:57:00,Derelict Vehicle,MANHATTAN,DSNY,Open
INC501924,2023-09-28 04:36:00,2023-09-28 04:36:00,Rodent,STATEN ISLAND,DSNY,Closed
INC501925,2023-08-17 18:56:00,2023-08-22 18:56:00,Street Condition,MANHATTAN,DOB,Open
INC501926,2023-06-25 04:26:00,2023-06-30 04:26:00,Blocked Driveway,BROOKLYN,NYPD,Closed
INC501927,2023-04-02 05:23:00,2023-04-09 05:23:00,Rodent,BRONX,DSNY,Pending
INC501928,2023-08-25 05:32:00,2023-08-28 05:32:00,Noise - Residential,STATEN ISLAND,DEP,Closed
INC501929,2023-05-10 16:42:00,2023-05-17 16:42:00,Water System,BROOKLYN,DEP,Closed
INC501930,2023-07-01 08:15:00,2023-07-02 08:15:00,Noise - Residential,BRONX,DOB,Closed
INC501931,2023-07-04 19:21:00,2023-07-04 19:21:00,Noise - Residential,QUEENS,DOT,Closed
INC501932,2023-11-21 16:01:00,2023-11-23 16:01:00,Illegal Parking,QUEENS,NYC 311,Closed
INC501933,2023-04-02 15:08:00,2023-04-09 15:08:00,Derelict Vehicle,BRONX,NYC 311,Closed
INC501934,2023-10-14 11:58:00,2023-10-14 11:58:00,Illegal Parking,STATEN ISLAND,DEP,Closed
INC501935,2023-09-01 20:43:00,2023-09-04 20:43:00,Rodent,BROOKLYN,NYC 311,Closed
INC501936,2023-08-25 20:34:00,2023-08-25 20:34:00,Street Condition,BRONX,NYC 311,Closed
INC501937,2023-02-20 14:29:00,2023-02-23 14:29:00,Rodent,BRONX,DSNY,Closed
INC501938,2023-05-10 19:30:00,2023-05-13 19:30:00,Illegal Parking,QUEENS,DSNY,Pending
INC501939,2023-01-14 08:49:00,2023-01-14 08:49:00,Noise - Residential,MANHATTAN,DEP,Closed
INC501940,2023-11-23 11:23:00,2023-11-23 11:23:00,Noise - Residential,BRONX,NYC 311,Closed
INC501941,2023-08-09 02:58:00,2023-08-14 02:58:00,Rodent,BRONX,DSNY,Closed
INC501942,2023-09-21 18:08:00,2023-09-26 18:08:00,Water System,BROOKLYN,DEP,Open
INC501943,2023-04-14 09:00:00,2023-04-19 09:00:00,Noise - Residential,MANHATTAN,DSNY,Closed
INC501944,2023-04-19 12:03:00,2023-04-19 12:03:00,Illegal Parking,QUEENS,NYPD,Pending
INC501945,2023-06-04 13:12:00,2023-06-14 13:12:00,Heat,BROOKLYN,NYPD,Open
INC501946,2023-02-21 19:47:00,2023-03-07 19:47:00,Noise - Residential,MANHATTAN,NYPD,Closed
INC501947,2023-07-15 06:01:00,2023-07-15 06:01:00,Street Condition,BRONX,DSNY,Closed
INC501948,2023-09-14 06:33:00,2023-09-16 06:33:00,Street Condition,BRONX,DOB,Closed
INC501949,2023-04-13 01:10:00,2023-04-23 01:10:00,Water System,BRONX,NYPD,Closed
INC501950,2023-01-15 03:06:00,2023-01-18 03:06:00,Street Condition,QUEENS,DOT,Closed
INC501951,2023-02-15 13:45:00,2023-02-20 13:45:00,Street Condition,MANHATTAN,DOB,Open
INC501952,2023-04-22 13:48:00,2023-04-23 13:48:00,Noise - Residential,MANHATTAN,DEP,Pending
INC501953,2023-08-14 02:09:00,2023-08-21 02:09:00,Noise - Residential,BROOKLYN,DEP,Closed
INC501954,2023-05-10 10:06:00,2023-05-10 10:06:00,Sewer,STATEN ISLAND,DSNY,Closed
INC501955,2023-10-10 17:38:00,2023-10-20 17:38:00,Street Light Condition,BROOKLYN,NYPD,Closed
INC501956,2023-03-31 02:58:00,2023-04-10 02:58:00,Derelict Vehicle,BRONX,NYC 311,Closed
INC501957,2023-10-02 22:34:00,2023-10-04 22:34:00,Noise - Residential,MANHATTAN,DOT,Closed
INC501958,2023-04-02 21:42:00,2023-04-12 21:42:00,Illegal Parking,QUEENS,DOB,Closed
INC501959,2023-03-20 23:09:00,2023-03-21 23:09:00,Illegal Parking,BROOKLYN,DOB,Closed
INC501960,2023-12-09 08:37:00,2023-12-19 08:37:00,Blocked Driveway,MANHATTAN,DSNY,Open
INC501961,2023-02-16 10:21:00,2023-02-17 10:21:00,Street Condition,STATEN ISLAND,DOB,Closed
INC501962,2023-01-31 21:25:00,2023-02-01 21:25:00,Illegal Parking,STATEN ISLAND,DEP,Closed
INC501963,2023-11-22 22:02:00,2023-11-22 22:02:00,Blocked Driveway,QUEENS,DOB,Open
INC501964,2023-10-25 21:37:00,2023-10-26 21:37:00,Noise - Residential,BROOKLYN,DOT,Closed
INC501965,2023-02-26 08:03:00,2023-02-27 08:03:00,Heat,MANHATTAN,DEP,Closed
INC501966,2023-12-08 08:41:00,2023-12-09 08:41:00,Blocked Driveway,QUEENS,NYC 311,Closed
INC501967,2023-01-13 18:02:00,2023-01-16 18:02:00,Water System,STATEN ISLAND,NYC 311,Open
INC501968,2023-08-23 23:57:00,2023-08-25 23:57:00,Street Light Condition,QUEENS,NYC 311,Closed
INC501969,2023-07-14 04:12:00,2023-07-17 04:12:00,Street Light Condition,BRONX,DSNY,Pending
INC501970,2023-03-24 15:17:00,2023-03-25 15:17:00,Illegal Parking,BROOKLYN,DOT,Closed
INC501971,2023-04-16 14:46:00,2023-04-18 14:46:00,Illegal Parking,BRONX,NYPD,Closed
INC501972,2023-03-05 10:23:00,2023-03-10 10:23:00,Blocked Driveway,STATEN ISLAND,NYC 311,Closed
INC501973,2023-05-11 14:49:00,2023-05-18 14:49:00,Blocked Driveway,BRONX,DSNY,Closed
INC501974,2023-12-30 19:44:00,2023-12-30 19:44:00,Illegal Parking,BROOKLYN,NYPD,Closed
INC501975,2023-01-06 14:27:00,2023-01-07 14:27:00,Rodent,QUEENS,DOT,Closed
INC501976,2023-01-25 23:46:00,2023-01-25 23:46:00,Rodent,STATEN ISLAND,DSNY,Closed
INC501977,2023-04-05 16:47:00,2023-04-15 16:47:00,Street Condition,MANHATTAN,NYPD,Open
INC501978,2023-09-09 09:57:00,2023-09-11 09:57:00,Blocked Driveway,MANHATTAN,NYC 311,Pending
INC501979,2023-09-01 14:15:00,2023-09-03 14:15:00,Illegal Parking,BROOKLYN,NYPD,Closed
INC501980,2023-03-25 01:17:00,2023-04-04 01:17:00,Blocked Driveway,BRONX,NYC 311,Pending
INC501981,2023-05-30 09:25:00,2023-06-06 09:25:00,Noise - Residential,MANHATTAN,DOT,Closed
INC501982,2023-07-29 14:59:00,2023-08-01 14:59:00,Heat,BROOKLYN,DEP,Closed
INC501983,2023-11-07 05:49:00,2023-11-07 05:49:00,Noise - Residential,STATEN ISLAND,NYPD,Open
INC501984,2023-02-19 01:19:00,2023-02-24 01:19:00,Street Condition,BROOKLYN,DOB,Closed
INC501985,2023-05-14 11:35:00,2023-05-21 11:35:00,Noise - Residential,QUEENS,NYPD,Open
INC501986,2023-08-20 14:15:00,2023-08-20 14:15:00,Street Condition,QUEENS,DEP,Open
INC501987,2023-02-10 11:55:00,2023-02-10 11:55:00,Blocked Driveway,BROOKLYN,DOT,Closed
INC501988,2023-05-26 04:20:00,2023-05-29 04:20:00,Street Condition,BRONX,DOB,Open
INC501989,2023-01-07 10:00:00,2023-01-10 10:00:00,Street Light Condition,QUEENS,DEP,Closed
INC501990,2023-10-27 06:20:00,2023-10-27 06:20:00,Street Condition,STATEN ISLAND,DSNY,Closed
INC501991,2023-07-21 06:45:00,2023-07-22 06:45:00,Water System,BROOKLYN,DSNY,Closed
INC501992,2023-06-03 04:04:00,2023-06-05 04:04:00,Rodent,STATEN ISLAND,DSNY,Closed
INC501993,2023-05-30 07:59:00,2023-06-09 07:59:00,Sewer,BROOKLYN,DEP,Closed
INC501994,2023-06-10 07:26:00,2023-06-12 07:26:00,Rodent,BROOKLYN,DEP,Closed
INC501995,2023-06-30 20:42:00,2023-07-01 20:42:00,Rodent,MANHATTAN,DEP,Pending
INC501996,2023-06-12 00:16:00,2023-06-13 00:16:00,Noise - Residential,MANHATTAN,NYC 311,Open
INC501997,2023-12-08 09:24:00,2023-12-10 09:24:00,Noise - Residential,BROOKLYN,DEP,Closed
INC501998,2023-05-23 07:17:00,2023-05-23 07:17:00,Sewer,MANHATTAN,DSNY,Closed
INC501999,2023-04-29 06:16:00,2023-05-06 06:16:00,Street Condition,QUEENS,NYC 311,Closed
INC502000,2023-06-02 07:19:00,2023-06-07 07:19:00,Derelict Vehicle,STATEN ISLAND,DOT,Open
INC502001,2023-06-18 09:34:00,2023-06-18 09:34:00,Sewer,BRONX,DSNY,Closed
INC502002,2023-10-23 05:06:00,2023-10-23 05:06:00,Noise - Residential,MANHATTAN,NYC 311,Closed
INC502003,2023-06-08 20:54:00,2023-06-09 20:54:00,Heat,BRONX,NYPD,Closed
INC502004,2023-11-29 15:26:00,2023-12-01 15:26:00,Noise - Residential,QUEENS,NYC 311,Closed
INC502005,2023-10-14 04:48:00,2023-10-15 04:48:00,Street Light Condition,MANHATTAN,DEP,Closed
INC502006,2023-10-02 19:57:00,2023-10-09 19:57:00,Noise - Residential,STATEN ISLAND,DOT,Closed
INC502007,2023-02-13 23:11:00,2023-02-16 23:11:00,Blocked Driveway,MANHATTAN,DOB,Closed
INC502008,2023-06-01 14:45:00,2023-06-04 14:45:00,Street Condition,MANHATTAN,NYPD,Open
INC502009,2023-12-30 14:30:00,2024-01-06 14:30:00,Street Condition,STATEN ISLAND,DOB,Closed
INC502010,2023-05-31 00:28:00,2023-06-02 00:28:00,Illegal Parking,MANHATTAN,DOB,Closed
INC502011,2023-07-06 16:21:00,2023-07-07 16:21:00,Blocked Driveway,MANHATTAN,NYPD,Closed
INC502012,2023-05-31 20:30:00,2023-05-31 20:30:00,Heat,BRONX,DOT,Open
INC502013,2023-01-20 21:47:00,2023-01-23 21:47:00,Illegal Parking,MANHATTAN,NYPD,Closed
INC502014,2023-06-11 02:41:00,2023-06-25 02:41:00,Street Light Condition,BROOKLYN,DOB,Closed
INC502015,2023-06-09 22:46:00,2023-06-11 22:46:00,Street Light Condition,MANHATTAN,DEP,Open
INC502016,2023-11-04 18:16:00,2023-11-04 18:16:00,Street Light Condition,QUEENS,NYPD,Closed
INC502017,2023-11-01 14:00:00,2023-11-15 14:00:00,Street Condition,BROOKLYN,DSNY,Closed
INC502018,2023-12-23 05:55:00,2023-12-24 05:55:00,Street Light Condition,MANHATTAN,NYPD,Closed
INC502019,2023-06-03 15:10:00,2023-06-03 15:10:00,Illegal Parking,BRONX,NYC 311,Closed
INC502020,2023-12-08 15:54:00,2023-12-15 15:54:00,Noise - Residential,BRONX,DOT,Closed
INC502021,2023-03-29 09:28:00,2023-04-05 09:28:00,Rodent,MANHATTAN,NYC 311,Open
INC502022,2023-01-19 21:04:00,2023-01-20 21:04:00,Water System,QUEENS,NYPD,Closed
INC502023,2023-08-02 04:09:00,2023-08-05 04:09:00,Illegal Parking,BRONX,DEP,Open
INC502024,2023-02-22 13:18:00,2023-02-22 13:18:00,Street Light Condition,STATEN ISLAND,NYPD,Open
INC502025,2023-07-19 09:30:00,2023-07-22 09:30:00,Illegal Parking,BRONX,NYPD,Closed
INC502026,2023-01-10 21:19:00,2023-01-10 21:19:00,Sewer,STATEN ISLAND,DOB,Open
INC502027,2023-08-07 22:29:00,2023-08-09 22:29:00,Rodent,STATEN ISLAND,DOB,Closed
INC502028,2023-06-17 04:32:00,2023-06-18 04:32:00,Rodent,BROOKLYN,NYPD,Closed
INC502029,2023-07-01 14:29:00,2023-07-03 14:29:00,Street Light Condition,QUEENS,NYPD,Open
INC502030,2023-06-06 06:37:00,2023-06-08 06:37:00,Noise - Residential,STATEN ISLAND,DOB,Closed
INC502031,2023-12-28 08:09:00,2023-12-31 08:09:00,Noise - Residential,QUEENS,NYPD,Closed
INC502032,2023-07-26 02:51:00,2023-07-28 02:51:00,Sewer,QUEENS,DOT,Closed
INC502033,2023-01-09 07:39:00,2023-01-09 07:39:00,Street Condition,MANHATTAN,NYPD,Closed
INC502034,2023-03-17 13:05:00,2023-03-19 13:05:00,Rodent,STATEN ISLAND,DOB,Closed
INC502035,2023-05-03 01:14:00,2023-05-06 01:14:00,Rodent,STATEN ISLAND,DSNY,Closed
INC502036,2023-04-20 20:17:00,2023-05-04 20:17:00,Rodent,QUEENS,DOT,Closed
INC502037,2023-11-05 21:17:00,2023-11-07 21:17:00,Street Light Condition,BROOKLYN,DOB,Pending
INC502038,2023-11-02 20:49:00,2023-11-03 20:49:00,Street Condition,QUEENS,DEP,Open
INC502039,2023-08-03 13:21:00,2023-08-05 13:21:00,Street Light Condition,QUEENS,DEP,Open
INC502040,2023-05-09 00:55:00,2023-05-12 00:55:00,Heat,QUEENS,DSNY,Closed
INC502041,2023-01-11 03:34:00,2023-01-13 03:34:00,Heat,QUEENS,DOT,Closed
INC502042,2023-07-02 00:09:00,2023-07-05 00:09:00,Rodent,BROOKLYN,DEP,Closed
INC502043,2023-10-04 08:37:00,2023-10-04 08:37:00,Sewer,QUEENS,DSNY,Closed
INC502044,2023-12-20 08:18:00,2023-12-22 08:18:00,Sewer,BRONX,DOT,Closed
INC502045,2023-03-25 22:39:00,2023-03-28 22:39:00,Noise - Residential,BROOKLYN,DOB,Closed
INC502046,2023-11-07 14:42:00,2023-11-08 14:42:00,Rodent,STATEN ISLAND,NYC 311,Open
INC502047,2023-06-12 14:24:00,2023-06-14 14:24:00,Illegal Parking,MANHATTAN,NYPD,Closed
INC502048,2023-12-03 09:29:00,2023-12-10 09:29:00,Street Condition,BROOKLYN,DSNY,Open
INC502049,2023-12-18 16:01:00,2023-12-20 16:01:00,Heat,QUEENS,DOB,Closed
INC502050,2023-12-25 20:24:00,2023-12-30 20:24:00,Street Light Condition,STATEN ISLAND,DOB,Pending
INC502051,2023-01-09 19:37:00,2023-01-11 19:37:00,Street Condition,STATEN ISLAND,DOT,Closed
INC502052,2023-05-06 14:20:00,2023-05-06 14:20:00,Illegal Parking,BRONX,NYC 311,Open
INC502053,2023-08-31 23:29:00,2023-09-02 23:29:00,Illegal Parking,BROOKLYN,DOB,Closed
INC502054,2023-09-04 02:06:00,2023-09-07 02:06:00,Rodent,QUEENS,DSNY,Closed
INC502055,2023-01-04 04:25:00,2023-01-14 04:25:00,Street Light Condition,MANHATTAN,DOB,Pending
INC502056,2023-06-18 21:00:00,2023-06-18 21:00:00,Heat,BROOKLYN,NYPD,Open
INC502057,2023-10-08 13:48:00,2023-10-08 13:48:00,Street Condition,BRONX,DOB,Closed
INC502058,2023-08-21 16:56:00,2023-08-21 16:56:00,Noise - Residential,STATEN ISLAND,NYC 311,Closed
